"AtcoCode","Sequence","GridType","Easting","Northing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"2700LDCC2061",1,"U",524830,366174,"","",,"new"
"2700LDCC2061",2,"U",525166,366174,"","",,"new"
"2700LDCC2061",3,"U",525166,365890,"","",,"new"
"2700LDCC2061",4,"U",524830,365890,"","",,"new"
"2700LDCC2154",1,"U",540529,370360,"","",,"new"
"2700LDCC2154",2,"U",541210,370360,"","",,"new"
"2700LDCC2154",3,"U",541210,369996,"","",,"new"
"2700LDCC2154",4,"U",540529,369996,"","",,"new"
"2700LDCC2160",1,"U",539735,375394,"","",,"new"
"2700LDCC2160",2,"U",540006,375394,"","",,"new"
"2700LDCC2160",3,"U",540006,375153,"","",,"new"
"2700LDCC2160",4,"U",539735,375153,"","",,"new"
"2700LDCC2967",1,"U",520696,355801,"","",,"new"
"2700LDCC2967",2,"U",521466,355801,"","",,"new"
"2700LDCC2967",3,"U",521466,354874,"","",,"new"
"2700LDCC2967",4,"U",520696,354874,"","",,"new"
"2700LDGC1811",1,"U",526660,316900,"","",,"new"
"2700LDGC1811",2,"U",525380,318260,"","",,"new"
"2700LDGC1811",3,"U",526750,318260,"","",,"new"
"2700LDGC2156",1,"U",541152,379170,"","",,"new"
"2700LDGC2156",2,"U",541627,379170,"","",,"new"
"2700LDGC2156",3,"U",541627,378906,"","",,"new"
"2700LDGC2156",4,"U",541152,378906,"","",,"new"
"2700LDPB0998",1,"U",522380,390511,"","",,"new"
"2700LDPB0998",2,"U",522867,390511,"","",,"new"
"2700LDPB0998",3,"U",522867,390090,"","",,"new"
"2700LDPB0998",4,"U",522380,390090,"","",,"new"
"2700LEKC2162",1,"U",537500,364112,"","",,"new"
"2700LEKC2162",2,"U",538346,364112,"","",,"new"
"2700LEKC2162",3,"U",538346,363216,"","",,"new"
"2700LEKC2162",4,"U",537500,363216,"","",,"new"
"2700LEKC2163",1,"U",533244,362439,"","",,"new"
"2700LEKC2163",2,"U",534039,362439,"","",,"new"
"2700LEKC2163",3,"U",534039,361821,"","",,"new"
"2700LEKC2163",4,"U",533244,361821,"","",,"new"
"2700LET02956",1,"U",514455,383461,"","",,"new"
"2700LET02956",2,"U",515000,383461,"","",,"new"
"2700LET02956",3,"U",515000,383198,"","",,"new"
"2700LET02956",4,"U",514455,383198,"","",,"new"
"2700LETJ6507",1,"U",531700,383208,"","",,"new"
"2700LETJ6507",2,"U",532198,383208,"","",,"new"
"2700LETJ6507",3,"U",532198,382759,"","",,"new"
"2700LETJ6507",4,"U",531700,382759,"","",,"new"
"2700LFAC2488",1,"U",545785,317628,"","",,"new"
"2700LFAC2488",2,"U",546792,317628,"","",,"new"
"2700LFAC2488",3,"U",546792,318230,"","",,"new"
"2700LFAC2488",4,"U",545785,318230,"","",,"new"
"2700LFB01990",1,"U",547147,360764,"","",,"new"
"2700LFB01990",2,"U",547761,360764,"","",,"new"
"2700LFB01990",3,"U",547761,360568,"","",,"new"
"2700LFB01990",4,"U",547147,360568,"","",,"new"
"2700LFBC2479",1,"U",540723,319991,"","",,"new"
"2700LFBC2479",2,"U",541200,319991,"","",,"new"
"2700LFBC2479",3,"U",541200,319662,"","",,"new"
"2700LFBC2479",4,"U",540723,319662,"","",,"new"
"2700LFCC1813",1,"U",541507,371767,"","",,"new"
"2700LFCC1813",2,"U",542186,371767,"","",,"new"
"2700LFCC1813",3,"U",542186,371290,"","",,"new"
"2700LFCC1813",4,"U",541507,371290,"","",,"new"
"2700LFCC1872",1,"U",532076,379031,"","",,"new"
"2700LFCC1872",2,"U",532076,379113,"","",,"new"
"2700LFCC1872",3,"U",532315,379113,"","",,"new"
"2700LFCC1872",4,"U",532315,379031,"","",,"new"
"2700LFCC2033",1,"U",529532,373540,"","",,"new"
"2700LFCC2033",2,"U",530213,373540,"","",,"new"
"2700LFCC2033",3,"U",530213,373149,"","",,"new"
"2700LFCC2033",4,"U",529532,373149,"","",,"new"
"2700LFCC2282",1,"U",545257,364178,"","",,"new"
"2700LFCC2282",2,"U",546155,364178,"","",,"new"
"2700LFCC2282",3,"U",546155,363885,"","",,"new"
"2700LFCC2282",4,"U",545257,363885,"","",,"new"
"2700LFCC2508",1,"U",538411,323354,"","",,"new"
"2700LFCC2508",2,"U",538411,323968,"","",,"new"
"2700LFCC2508",3,"U",539087,323968,"","",,"new"
"2700LFCC2508",4,"U",539087,323354,"","",,"new"
"2700LGBC2473",1,"U",539838,323259,"","",,"new"
"2700LGBC2473",2,"U",540911,323259,"","",,"new"
"2700LGBC2473",3,"U",540911,321344,"","",,"new"
"2700LGBC2473",4,"U",539838,321344,"","",,"new"
"2700LGBC2968",1,"U",527769,350258,"","",,"new"
"2700LGBC2968",2,"U",528252,350258,"","",,"new"
"2700LGBC2968",3,"U",528252,349726,"","",,"new"
"2700LGBC2968",4,"U",527769,349726,"","",,"new"
"2700LGCC1764",1,"U",525085,379707,"","",,"new"
"2700LGCC1764",2,"U",525960,379707,"","",,"new"
"2700LGCC1764",3,"U",525962,378954,"","",,"new"
"2700LGCC1764",4,"U",525085,378954,"","",,"new"
"2700LGCC1802",1,"U",543435,368992,"","",,"new"
"2700LGCC1802",2,"U",543872,368992,"","",,"new"
"2700LGCC1802",3,"U",543872,368666,"","",,"new"
"2700LGCC1802",4,"U",543435,368666,"","",,"new"
"2700LGCC1885",1,"U",517212,372511,"","",,"new"
"2700LGCC1885",2,"U",517564,372511,"","",,"new"
"2700LGCC1885",3,"U",517564,372300,"","",,"new"
"2700LGCC1885",4,"U",517212,372300,"","",,"new"
"2700LGCC2034",1,"U",530652,370940,"","",,"new"
"2700LGCC2034",2,"U",531083,370940,"","",,"new"
"2700LGCC2034",3,"U",531083,370462,"","",,"new"
"2700LGCC2034",4,"U",530652,370462,"","",,"new"
"2700LGCC2169",1,"U",546541,367516,"","",,"new"
"2700LGCC2169",2,"U",547114,367516,"","",,"new"
"2700LGCC2169",3,"U",547114,366764,"","",,"new"
"2700LGCC2169",4,"U",546541,366764,"","",,"new"
"2700LGCC2475",1,"U",521000,314850,"","",,"new"
"2700LGCC2475",2,"U",520050,314930,"","",,"new"
"2700LGCC2475",3,"U",521600,316910,"","",,"new"
"2700LGCC2475",4,"U",522540,316880,"","",,"new"
"2700LGDC2447",1,"U",540873,326444,"","",,"new"
"2700LGDC2447",2,"U",541999,326444,"","",,"new"
"2700LGDC2447",3,"U",541999,325690,"","",,"new"
"2700LGDC2447",4,"U",540873,325690,"","",,"new"
"2700LGDC2452",1,"U",544380,330423,"","",,"new"
"2700LGDC2452",2,"U",544988,330423,"","",,"new"
"2700LGDC2452",3,"U",544598,330020,"","",,"new"
"2700LGDC2452",4,"U",544140,330090,"","",,"new"
"2700LGDE2453",1,"U",545467,329645,"","",,"new"
"2700LGDE2453",2,"U",546773,329645,"","",,"new"
"2700LGDE2453",3,"U",546773,328900,"","",,"new"
"2700LGDE2453",4,"U",545467,328900,"","",,"new"
"2700LGHC2468",1,"U",548662,325960,"","",,"new"
"2700LGHC2468",2,"U",549178,325960,"","",,"new"
"2700LGHC2468",3,"U",549178,325411,"","",,"new"
"2700LGHC2468",4,"U",548662,325411,"","",,"new"
"2700LGHR4232",1,"U",542241,384857,"","",,"new"
"2700LGHR4232",2,"U",543677,384857,"","",,"new"
"2700LGHR4232",3,"U",543677,384050,"","",,"new"
"2700LGHR4232",4,"U",542241,384050,"","",,"new"
"2700LGSC2167",1,"U",543508,364749,"","",,"new"
"2700LGSC2167",2,"U",544279,364749,"","",,"new"
"2700LGSC2167",3,"U",544279,364166,"","",,"new"
"2700LGSC2167",4,"U",543508,364166,"","",,"new"
"2700LGSC2284",1,"U",521073,376780,"","",,"new"
"2700LGSC2284",2,"U",521768,376780,"","",,"new"
"2700LGSC2284",3,"U",521768,376544,"","",,"new"
"2700LGSC2284",4,"U",521073,376544,"","",,"new"
"2700LH002038",1,"U",539518,354751,"","",,"new"
"2700LH002038",2,"U",539775,354751,"","",,"new"
"2700LH002038",3,"U",539775,354255,"","",,"new"
"2700LH002038",4,"U",539518,354255,"","",,"new"
"2700LHBC2180",1,"U",536075,364462,"","",,"new"
"2700LHBC2180",2,"U",536501,364462,"","",,"new"
"2700LHBC2180",3,"U",536501,364091,"","",,"new"
"2700LHBC2180",4,"U",536075,364091,"","",,"new"
"2700LHBC2442",1,"U",536630,327590,"","",,"new"
"2700LHBC2442",2,"U",535950,327500,"","",,"new"
"2700LHBC2442",3,"U",535820,327120,"","",,"new"
"2700LHBC2442",4,"U",535400,327120,"","",,"new"
"2700LHBC2442",5,"U",535400,327550,"","",,"new"
"2700LHBC2442",6,"U",535660,327680,"","",,"new"
"2700LHBC2442",7,"U",535880,327850,"","",,"new"
"2700LHBC2442",8,"U",536630,327840,"","",,"new"
"2700LHBC2969",1,"U",523318,352494,"","",,"new"
"2700LHBC2969",2,"U",523848,352494,"","",,"new"
"2700LHBC2969",3,"U",523848,351930,"","",,"new"
"2700LHBC2969",4,"U",523318,351930,"","",,"new"
"2700LHCC1903",1,"U",530899,367344,"","",,"new"
"2700LHCC1903",2,"U",530317,367344,"","",,"new"
"2700LHCC1903",3,"U",530317,367065,"","",,"new"
"2700LHCC1903",4,"U",530899,367065,"","",,"new"
"2700LHCC1910",1,"U",536514,372063,"","",,"new"
"2700LHCC1910",2,"U",536882,372063,"","",,"new"
"2700LHCC1910",3,"U",536882,371757,"","",,"new"
"2700LHCC1910",4,"U",536514,371757,"","",,"new"
"2700LHCC1914",1,"U",523625,374817,"","",,"new"
"2700LHCC1914",2,"U",524112,374817,"","",,"new"
"2700LHCC1914",3,"U",524112,374007,"","",,"new"
"2700LHCC1914",4,"U",523625,374007,"","",,"new"
"2700LHCC1923",1,"U",518944,369006,"","",,"new"
"2700LHCC1923",2,"U",519540,369006,"","",,"new"
"2700LHCC1923",3,"U",519540,368245,"","",,"new"
"2700LHCC1923",4,"U",518944,368245,"","",,"new"
"2700LHCC2076",1,"U",524262,363888,"","",,"new"
"2700LHCC2076",2,"U",524857,363888,"","",,"new"
"2700LHCC2076",3,"U",524857,363595,"","",,"new"
"2700LHCC2076",4,"U",524262,363595,"","",,"new"
"2700LHCC2098",1,"U",534447,362751,"","",,"new"
"2700LHCC2098",2,"U",534852,362751,"","",,"new"
"2700LHCC2098",3,"U",534852,362520,"","",,"new"
"2700LHCC2098",4,"U",534447,362520,"","",,"new"
"2700LHCC2104",1,"U",533529,365838,"","",,"new"
"2700LHCC2104",2,"U",533834,365838,"","",,"new"
"2700LHCC2104",3,"U",533834,365580,"","",,"new"
"2700LHCC2104",4,"U",533529,365580,"","",,"new"
"2700LHCC2181",1,"U",538194,366806,"","",,"new"
"2700LHCC2181",2,"U",539673,366806,"","",,"new"
"2700LHCC2181",3,"U",539673,366110,"","",,"new"
"2700LHCC2181",4,"U",538194,366110,"","",,"new"
"2700LHCC2288",1,"U",517651,377006,"","",,"new"
"2700LHCC2288",2,"U",517890,377006,"","",,"new"
"2700LHCC2288",3,"U",517890,376655,"","",,"new"
"2700LHCC2288",4,"U",517651,376655,"","",,"new"
"2700LHCC2435",1,"U",534479,327605,"","",,"new"
"2700LHCC2435",2,"U",535400,327605,"","",,"new"
"2700LHCC2435",3,"U",535400,327115,"","",,"new"
"2700LHCC2435",4,"U",534479,327115,"","",,"new"
"2700LHCH2524",1,"U",534929,326630,"","",,"new"
"2700LHCH2524",2,"U",535363,326630,"","",,"new"
"2700LHCH2524",3,"U",535363,326116,"","",,"new"
"2700LHCH2524",4,"U",534929,326116,"","",,"new"
"2700LHFC2174",1,"U",530155,385719,"","",,"new"
"2700LHFC2174",2,"U",530664,385719,"","",,"new"
"2700LHFC2174",3,"U",530664,385368,"","",,"new"
"2700LHFC2174",4,"U",530155,385368,"","",,"new"
"2700LHHC2179",1,"U",541406,365605,"","",,"new"
"2700LHHC2179",2,"U",541931,365605,"","",,"new"
"2700LHHC2179",3,"U",541931,364465,"","",,"new"
"2700LHHC2179",4,"U",541406,364465,"","",,"new"
"2700LHHC2434",1,"U",538806,327412,"","",,"new"
"2700LHHC2434",2,"U",539698,327412,"","",,"new"
"2700LHHC2434",3,"U",539698,326871,"","",,"new"
"2700LHHC2434",4,"U",538806,326871,"","",,"new"
"2700LHHC2970",1,"U",521671,355157,"","",,"new"
"2700LHHC2970",2,"U",521671,355579,"","",,"new"
"2700LHHC2970",3,"U",522116,355579,"","",,"new"
"2700LHHC2970",4,"U",522116,355157,"","",,"new"
"2700LHHC2971",1,"U",524687,353730,"","",,"new"
"2700LHHC2971",2,"U",525263,353730,"","",,"new"
"2700LHHC2971",3,"U",525263,353560,"","",,"new"
"2700LHHC2971",4,"U",524687,353560,"","",,"new"
"2700LHL06599",1,"U",533851,360031,"","",,"new"
"2700LHL06599",2,"U",534191,360031,"","",,"new"
"2700LHL06599",3,"U",534191,359802,"","",,"new"
"2700LHL06599",4,"U",533851,359802,"","",,"new"
"2700LHPH2449",1,"U",535940,326792,"","",,"new"
"2700LHPH2449",2,"U",536189,326792,"","",,"new"
"2700LHPH2449",3,"U",536189,326404,"","",,"new"
"2700LHPH2449",4,"U",535940,326404,"","",,"new"
"2700LHSJ2443",1,"U",534305,318589,"","",,"new"
"2700LHSJ2443",2,"U",535304,318589,"","",,"new"
"2700LHSJ2443",3,"U",535304,318134,"","",,"new"
"2700LHSJ2443",4,"U",535305,318134,"","",,"new"
"2700LHSM2432",1,"U",540975,332623,"","",,"new"
"2700LHSM2432",2,"U",541392,332623,"","",,"new"
"2700LHSM2432",3,"U",541392,332202,"","",,"new"
"2700LHSM2432",4,"U",540975,332202,"","",,"new"
"2700LHSM6184",1,"U",536698,331457,"","",,"new"
"2700LHSM6184",2,"U",537599,331457,"","",,"new"
"2700LHSM6184",3,"U",537599,331060,"","",,"new"
"2700LHSM6184",4,"U",536698,331060,"","",,"new"
"2700LHSM6185",1,"U",540286,350711,"","",,"new"
"2700LHSM6185",2,"U",541388,350711,"","",,"new"
"2700LHSM6185",3,"U",541388,349890,"","",,"new"
"2700LHSM6185",4,"U",540286,349890,"","",,"new"
"2700LHTC2041",1,"U",528200,370173,"","",,"new"
"2700LHTC2041",2,"U",528654,370173,"","",,"new"
"2700LHTC2041",3,"U",528654,369516,"","",,"new"
"2700LHTC2041",4,"U",528200,369516,"","",,"new"
"2700LIMC2290",1,"U",546561,363851,"","",,"new"
"2700LIMC2290",2,"U",547412,363851,"","",,"new"
"2700LIMC2290",3,"U",547412,363504,"","",,"new"
"2700LIMC2290",4,"U",546561,363504,"","",,"new"
"2700LIMF6569",1,"U",540107,356923,"","",,"new"
"2700LIMF6569",2,"U",540423,356923,"","",,"new"
"2700LIMF6569",3,"U",540423,356740,"","",,"new"
"2700LIMF6569",4,"U",540107,356740,"","",,"new"
"2700LKBC2082",1,"U",523926,362906,"","",,"new"
"2700LKBC2082",2,"U",524401,362906,"","",,"new"
"2700LKBC2082",3,"U",524401,361967,"","",,"new"
"2700LKBC2082",4,"U",523926,361957,"","",,"new"
"2700LKCC2183",1,"U",536300,361520,"","",,"new"
"2700LKCC2183",2,"U",536734,361520,"","",,"new"
"2700LKCC2183",3,"U",536734,360614,"","",,"new"
"2700LKCC2183",4,"U",536300,360614,"","",,"new"
"2700LKCC2973",1,"U",519118,362031,"","",,"new"
"2700LKCC2973",2,"U",519561,362031,"","",,"new"
"2700LKCC2973",3,"U",519561,361764,"","",,"new"
"2700LKCC2973",4,"U",519118,361764,"","",,"new"
"2700LKFC2310",1,"U",533143,361153,"","",,"new"
"2700LKFC2310",2,"U",533459,361153,"","",,"new"
"2700LKFC2310",3,"U",533459,360903,"","",,"new"
"2700LKFC2310",4,"U",533143,360903,"","",,"new"
"2700LL000820",1,"U",535373,384358,"","",,"new"
"2700LL000820",2,"U",535951,384358,"","",,"new"
"2700LL000820",3,"U",535951,383619,"","",,"new"
"2700LL000820",4,"U",535373,383619,"","",,"new"
"2700LLBC2417",1,"U",522456,374449,"","",,"new"
"2700LLBC2417",2,"U",522764,374449,"","",,"new"
"2700LLBC2417",3,"U",522764,374154,"","",,"new"
"2700LLBC2417",4,"U",522456,374154,"","",,"new"
"2700LLBC2976",1,"U",526423,347775,"","",,"new"
"2700LLBC2976",2,"U",526743,347775,"","",,"new"
"2700LLBC2976",3,"U",526743,347346,"","",,"new"
"2700LLBC2976",4,"U",526423,347346,"","",,"new"
"2700LLCC1937",1,"U",533843,367980,"","",,"new"
"2700LLCC1937",2,"U",534036,367980,"","",,"new"
"2700LLCC1937",3,"U",534036,367725,"","",,"new"
"2700LLCC1937",4,"U",533843,367725,"","",,"new"
"2700LLCC2470",1,"U",543024,325983,"","",,"new"
"2700LLCC2470",2,"U",543689,325983,"","",,"new"
"2700LLCC2470",3,"U",543689,324987,"","",,"new"
"2700LLCC2470",4,"U",543024,324987,"","",,"new"
"2700LLCC2975",1,"U",526632,349220,"","",,"new"
"2700LLCC2975",2,"U",527456,349220,"","",,"new"
"2700LLCC2975",3,"U",527456,348744,"","",,"new"
"2700LLCC2975",4,"U",526632,348744,"","",,"new"
"2700LLER2153",1,"U",546837,369120,"","",,"new"
"2700LLER2153",2,"U",547509,369120,"","",,"new"
"2700LLER2153",3,"U",547509,368486,"","",,"new"
"2700LLER2153",4,"U",546837,368486,"","",,"new"
"2700LLGC2471",1,"U",543612,324964,"","",,"new"
"2700LLGC2471",2,"U",543879,324964,"","",,"new"
"2700LLGC2471",3,"U",543879,324322,"","",,"new"
"2700LLGC2471",4,"U",543612,324322,"","",,"new"
"2700LLHC1927",1,"U",523240,369100,"","",,"new"
"2700LLHC1927",2,"U",523925,369100,"","",,"new"
"2700LLHC1927",3,"U",523925,368685,"","",,"new"
"2700LLHC1927",4,"U",523240,368685,"","",,"new"
"2700LLHC1930",1,"U",530416,366320,"","",,"new"
"2700LLHC1930",2,"U",530691,366320,"","",,"new"
"2700LLHC1930",3,"U",530691,366103,"","",,"new"
"2700LLHC1930",4,"U",530416,366103,"","",,"new"
"2700LLML2465",1,"U",547279,326991,"","",,"new"
"2700LLML2465",2,"U",548117,326991,"","",,"new"
"2700LLML2465",3,"U",548117,326673,"","",,"new"
"2700LLML2465",4,"U",547279,326673,"","",,"new"
"2700LLSC2184",1,"U",538945,370721,"","",,"new"
"2700LLSC2184",2,"U",539322,370721,"","",,"new"
"2700LLSC2184",3,"U",539322,370349,"","",,"new"
"2700LLSC2184",4,"U",538945,370349,"","",,"new"
"2700LLSC2188",1,"U",543140,363672,"","",,"new"
"2700LLSC2188",2,"U",543772,363672,"","",,"new"
"2700LLSC2188",3,"U",543772,361268,"","",,"new"
"2700LLSC2188",4,"U",543140,361268,"","",,"new"
"2700LLSC2490",1,"U",545087,322789,"","",,"new"
"2700LLSC2490",2,"U",545599,322789,"","",,"new"
"2700LLSC2490",3,"U",545599,322108,"","",,"new"
"2700LLSC2490",4,"U",545087,322108,"","",,"new"
"2700LLTC2044",1,"U",527445,370624,"","",,"new"
"2700LLTC2044",2,"U",527634,370624,"","",,"new"
"2700LLTC2044",3,"U",527634,370458,"","",,"new"
"2700LLTC2044",4,"U",527445,370458,"","",,"new"
"2700LMC00040",1,"U",551259,374760,"","",,"new"
"2700LMC00040",2,"U",551675,374760,"","",,"new"
"2700LMC00040",3,"U",551675,373956,"","",,"new"
"2700LMC00040",4,"U",551259,373956,"","",,"new"
"2700LMCC1942",1,"U",531831,364322,"","",,"new"
"2700LMCC1942",2,"U",532524,364322,"","",,"new"
"2700LMCC1942",3,"U",532524,363821,"","",,"new"
"2700LMCC1942",4,"U",531831,363821,"","",,"new"
"2700LMCC1948",1,"U",518534,373608,"","",,"new"
"2700LMCC1948",2,"U",519129,373608,"","",,"new"
"2700LMCC1948",3,"U",519129,372945,"","",,"new"
"2700LMCC1948",4,"U",518534,372945,"","",,"new"
"2700LMCC1950",1,"U",528788,364253,"","",,"new"
"2700LMCC1950",2,"U",529305,364253,"","",,"new"
"2700LMCC1950",3,"U",529305,363928,"","",,"new"
"2700LMCC1950",4,"U",528788,363928,"","",,"new"
"2700LMCC2045",1,"U",532046,379553,"","",,"new"
"2700LMCC2045",2,"U",532323,379553,"","",,"new"
"2700LMCC2045",3,"U",532323,379193,"","",,"new"
"2700LMCC2045",4,"U",532046,379193,"","",,"new"
"2700LMCC2095",1,"U",537399,381472,"","",,"new"
"2700LMCC2095",2,"U",537667,381472,"","",,"new"
"2700LMCC2095",3,"U",537667,381346,"","",,"new"
"2700LMCC2095",4,"U",537399,381346,"","",,"new"
"2700LMCC2978",1,"U",531609,356315,"","",,"new"
"2700LMCC2978",2,"U",532138,356315,"","",,"new"
"2700LMCC2978",3,"U",532138,355806,"","",,"new"
"2700LMCC2978",4,"U",531609,355806,"","",,"new"
"2700LMEC2191",1,"U",535952,366622,"","",,"new"
"2700LMEC2191",2,"U",536381,366622,"","",,"new"
"2700LMEC2191",3,"U",536381,366318,"","",,"new"
"2700LMEC2191",4,"U",535952,366318,"","",,"new"
"2700LMHC1777",1,"U",520460,382410,"","",,"new"
"2700LMHC1777",2,"U",520750,382410,"","",,"new"
"2700LMHC1777",3,"U",520750,382120,"","",,"new"
"2700LMHC1777",4,"U",520460,382120,"","",,"new"
"2700LMHC1938",1,"U",527993,368416,"","",,"new"
"2700LMHC1938",2,"U",528876,368416,"","",,"new"
"2700LMHC1938",3,"U",528876,367587,"","",,"new"
"2700LMHC1938",4,"U",527993,367587,"","",,"new"
"2700LMHC2513",1,"U",532224,326860,"","",,"new"
"2700LMHC2513",2,"U",532549,326860,"","",,"new"
"2700LMHC2513",3,"U",532549,326592,"","",,"new"
"2700LMHC2513",4,"U",532224,326592,"","",,"new"
"2700LML01892",1,"U",536375,382394,"","",,"new"
"2700LML01892",2,"U",536698,382394,"","",,"new"
"2700LML01892",3,"U",536698,382212,"","",,"new"
"2700LML01892",4,"U",536375,382212,"","",,"new"
"2700LMLC2445",1,"U",531291,325872,"","",,"new"
"2700LMLC2445",2,"U",531780,325872,"","",,"new"
"2700LMLC2445",3,"U",531780,325436,"","",,"new"
"2700LMLC2445",4,"U",531291,325436,"","",,"new"
"2700LMLF2977",1,"U",527494,361433,"","",,"new"
"2700LMLF2977",2,"U",528575,361433,"","",,"new"
"2700LMLF2977",3,"U",528575,360721,"","",,"new"
"2700LMLF2977",4,"U",527494,360721,"","",,"new"
"2700LMSC1941",1,"U",522572,380283,"","",,"new"
"2700LMSC1941",2,"U",522943,380283,"","",,"new"
"2700LMSC1941",3,"U",522943,379742,"","",,"new"
"2700LMSC1941",4,"U",522572,379742,"","",,"new"
"2700LMSC2981",1,"U",524543,357834,"","",,"new"
"2700LMSC2981",2,"U",524543,358120,"","",,"new"
"2700LMSC2981",3,"U",524803,358120,"","",,"new"
"2700LMSC2981",4,"U",524803,357834,"","",,"new"
"2700LMSE2517",1,"U",532034,327808,"","",,"new"
"2700LMSE2517",2,"U",532563,327808,"","",,"new"
"2700LMSE2517",3,"U",532563,326907,"","",,"new"
"2700LMSE2517",4,"U",532034,326907,"","",,"new"
"2700LNBC2982",1,"U",530582,358570,"","",,"new"
"2700LNBC2982",2,"U",530948,358570,"","",,"new"
"2700LNBC2982",3,"U",530948,357198,"","",,"new"
"2700LNBC2982",4,"U",530582,357198,"","",,"new"
"2700LNT02039",1,"U",504960,387441,"","",,"new"
"2700LNT02039",2,"U",505260,387441,"","",,"new"
"2700LNT02039",3,"U",505260,387232,"","",,"new"
"2700LNT02039",4,"U",504960,387232,"","",,"new"
"2700LNYC2983",1,"U",524532,355486,"","",,"new"
"2700LNYC2983",2,"U",525142,355486,"","",,"new"
"2700LNYC2983",3,"U",525142,354794,"","",,"new"
"2700LNYC2983",4,"U",524532,354794,"","",,"new"
"2700LOBC2192",1,"U",534700,365317,"","",,"new"
"2700LOBC2192",2,"U",535686,365317,"","",,"new"
"2700LOBC2192",3,"U",535686,364541,"","",,"new"
"2700LOBC2192",4,"U",534700,364541,"","",,"new"
"2700LOCC1830",1,"U",525921,314855,"","",,"new"
"2700LOCC1830",2,"U",525921,315017,"","",,"new"
"2700LOCC1830",3,"U",526212,315017,"","",,"new"
"2700LOCC1830",4,"U",526212,314855,"","",,"new"
"2700LPCC2193",1,"U",540869,368626,"","",,"new"
"2700LPCC2193",2,"U",541570,368626,"","",,"new"
"2700LPCC2193",3,"U",541570,368178,"","",,"new"
"2700LPCC2193",4,"U",540869,368178,"","",,"new"
"2700LPH02378",1,"U",536443,378353,"","",,"new"
"2700LPH02378",2,"U",536632,378353,"","",,"new"
"2700LPH02378",3,"U",536632,378209,"","",,"new"
"2700LPH02378",4,"U",536443,378209,"","",,"new"
"2700LRBC2091",1,"U",530519,360436,"","",,"new"
"2700LRBC2091",2,"U",530698,360436,"","",,"new"
"2700LRBC2091",3,"U",530698,360234,"","",,"new"
"2700LRBC2091",4,"U",530519,360234,"","",,"new"
"2700LRCC1819",1,"U",542958,375468,"","",,"new"
"2700LRCC1819",2,"U",543229,375468,"","",,"new"
"2700LRCC1819",3,"U",543229,375185,"","",,"new"
"2700LRCC1819",4,"U",542958,375185,"","",,"new"
"2700LRCC1961",1,"U",522946,378681,"","",,"new"
"2700LRCC1961",2,"U",523470,378681,"","",,"new"
"2700LRCC1961",3,"U",523470,378396,"","",,"new"
"2700LRCC1961",4,"U",522946,378396,"","",,"new"
"2700LRCC2051",1,"U",529307,388599,"","",,"new"
"2700LRCC2051",2,"U",529906,388599,"","",,"new"
"2700LRCC2051",3,"U",529906,388123,"","",,"new"
"2700LRCC2051",4,"U",529307,388123,"","",,"new"
"2700LRCC2066",1,"U",524018,364851,"","",,"new"
"2700LRCC2066",2,"U",524197,364851,"","",,"new"
"2700LRCC2066",3,"U",524197,364521,"","",,"new"
"2700LRCC2066",4,"U",524018,364521,"","",,"new"
"2700LRCC2985",1,"U",524236,356481,"","",,"new"
"2700LRCC2985",2,"U",524595,356481,"","",,"new"
"2700LRCC2985",3,"U",524595,356056,"","",,"new"
"2700LRCC2985",4,"U",524236,356056,"","",,"new"
"2700LRCC2986",1,"U",529778,361576,"","",,"new"
"2700LRCC2986",2,"U",530186,361576,"","",,"new"
"2700LRCC2986",3,"U",530186,361148,"","",,"new"
"2700LRCC2986",4,"U",529778,361148,"","",,"new"
"2700LRLB0633",1,"U",533136,378274,"","",,"new"
"2700LRLB0633",2,"U",533544,378274,"","",,"new"
"2700LRLB0633",3,"U",533544,377946,"","",,"new"
"2700LRLB0633",4,"U",533136,377946,"","",,"new"
"2700LRM01960",1,"U",535801,386562,"","",,"new"
"2700LRM01960",2,"U",535801,387416,"","",,"new"
"2700LRM01960",3,"U",536511,387416,"","",,"new"
"2700LRM01960",4,"U",536511,386562,"","",,"new"
"2700LRMC2027",1,"U",536763,376884,"","",,"new"
"2700LRMC2027",2,"U",537169,376884,"","",,"new"
"2700LRMC2027",3,"U",537169,376281,"","",,"new"
"2700LRMC2027",4,"U",536763,376281,"","",,"new"
"2700LRMC2952",1,"U",520100,365364,"","",,"new"
"2700LRMC2952",2,"U",522518,365364,"","",,"new"
"2700LRMC2952",3,"U",522518,364167,"","",,"new"
"2700LRMC2952",4,"U",520100,364167,"","",,"new"
"2700LSBC2497",1,"U",546132,320431,"","",,"new"
"2700LSBC2497",2,"U",546132,322434,"","",,"new"
"2700LSBC2497",3,"U",548370,322434,"","",,"new"
"2700LSBC2497",4,"U",548370,320431,"","",,"new"
"2700LSBC2987",1,"U",525901,355511,"","",,"new"
"2700LSBC2987",2,"U",526043,355511,"","",,"new"
"2700LSBC2987",3,"U",526043,355256,"","",,"new"
"2700LSBC2987",4,"U",525901,355256,"","",,"new"
"2700LSCC1972",1,"U",526704,366150,"","",,"new"
"2700LSCC1972",2,"U",526872,366150,"","",,"new"
"2700LSCC1972",3,"U",526872,365984,"","",,"new"
